bit,information_gain,shapley,p_value_strength
x0_b0,0.0,-522.875,8192.0
x1_b0,0.0,-706.109375,8192.0
x2_b0,0.0,-607.859375,8192.0
x3_b0,0.0,-436.109375,8192.0
x4_b0,0.0,-700.375,8192.0
x5_b0,0.0,-399.890625,8192.0
x6_b0,0.0,-640.609375,8192.0
x7_b0,0.0,-666.359375,8192.0
x8_b0,0.0,-619.65625,8192.0
x9_b0,0.0,-880.109375,8192.0
x10_b0,0.0,-842.734375,8192.0
x11_b0,0.0,-609.046875,8192.0
x12_b0,0.0,-559.265625,8192.0
